country,series_code,indicator_name,year_1980,value_1980,year_2018,value_2018,pipwelfare_1980,pipwelfare_2018,pipreportinglevel_1980,pipreportinglevel_2018,region,population_1980,population_1980_total,weight_1980,weightedvalue_1980,population_2018,population_2018_total,weight_2018,weightedvalue_2018
France,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1978,10.9967759915816,2018,10.04923044142382,income,income,national,national,W. Europe,53713836.0,2961575629.0,0.018136911809386043,0.19944755634688924,64277812.0,5016756072.0,0.01281262454811257,0.12875701664342695
India,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1977,7.256697463836701,2018,6.75131530493907,consumption,consumption,national,national,S & SE Asia,696828352.0,2961575629.0,0.23528973738728723,1.7074264405651305,1369003264.0,5016756072.0,0.2728861527951921,1.8423404598721222
Indonesia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1984,8.66234585777569,2018,12.35715011251343,consumption,consumption,national,national,S & SE Asia,148177104.0,2961575629.0,0.05003319940542366,0.4334048776208368,267066848.0,5016756072.0,0.05323496780929396,0.6578324884542657
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1979,15.19539577499356,2018,20.494452410195,income,income,national,national,MENA,3744612.0,2961575629.0,0.0012643985732906638,0.01921303673848884,8456487.0,5016756072.0,0.0016856484307056817,0.034546441543417475
Luxembourg,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,6.421544117379829,2018,14.3134199194443,income,income,national,national,W. Europe,363745.0,2961575629.0,0.00012282144559746443,0.0007887033314644844,607920.0,5016756072.0,0.00012117790685359039,0.0017344702657547467
Malaysia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1984,19.95229980468749,2015,16.40565126590542,income,income,national,national,S & SE Asia,13215709.0,2961575629.0,0.004462391191563928,0.08903496689988015,32399270.0,5016756072.0,0.006458211149796562,0.10595115992514445
Mexico,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1984,18.3404820278732,2018,16.87272831544056,income,income,national,national,LAC,67705184.0,2961575629.0,0.022861203792003515,0.41928549728278713,124013864.0,5016756072.0,0.024719931011228165,0.41709267992888666
Morocco,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1984,14.02014817528616,2013,11.66835286981515,consumption,consumption,national,national,MENA,19678446.0,2961575629.0,0.00664458668801397,0.09315808992948976,35927516.0,5016756072.0,0.007161503466457557,0.08356294952503118
Netherlands,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1983,6.2301239113103,2018,8.09356944659295,income,income,national,national,W. Europe,14130383.0,2961575629.0,0.004771238276555929,0.029725405673330037,17286042.0,5016756072.0,0.003445661250400137,0.027887698619547808
Nigeria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,17.93174773514769,2018,13.22355940083951,consumption,consumption,national,national,SS Africa,72951440.0,2961575629.0,0.0246326446252641,0.4417063694697775,198387616.0,5016756072.0,0.03954499942846733,0.5229256489485022
Norway,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1979,5.73798203909138,2018,8.04296455035519,income,income,national,national,W. Europe,4085778.0,2961575629.0,0.0013795960366474235,0.007916097279484568,5312321.0,5016756072.0,0.0010589155469706082,0.00851682020610458
Panama,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1979,23.73905017796362,2018,22.31523501702716,income,income,national,national,LAC,1956989.0,2961575629.0,0.0006607931875306501,0.015686602636046626,4165258.0,5016756072.0,0.0008302691899348141,0.018527652100792137
Peru,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,18.08949893985046,2018,19.31530238143458,consumption,income,national,national,LAC,17492406.0,2961575629.0,0.005906452575012057,0.10684476759395763,32203946.0,5016756072.0,0.006419276827059572,0.12399027298479157
Philippines,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,14.7775537109375,2018,11.1691669491533,consumption,consumption,national,national,S & SE Asia,48419544.0,2961575629.0,0.016349251231632146,0.24160193820905512,108568832.0,5016756072.0,0.021641241958315408,0.2417146444194461
Poland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,5.80718017578124,2018,8.51160846194656,income,consumption,national,national,EE & CA,35521432.0,2961575629.0,0.011994099239665238,0.06965189533093681,38521464.0,5016756072.0,0.0076785602981575465,0.06535689880936467
Rwanda,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1984,3.41508056640624,2016,12.393379912311971,consumption,consumption,rural,national,SS Africa,5247537.0,2961575629.0,0.0017718733732867303,0.006051090323244182,12531810.0,5016756072.0,0.002497990697603126,0.03095854773281675
Spain,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1980,13.24915869912284,2018,15.71409593841665,income,income,national,national,W. Europe,37491664.0,2961575629.0,0.012659364033414661,0.16772592310867865,46792044.0,5016756072.0,0.009327151515530173,0.1465677537471894
Sri Lanka,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,8.7973046875,2016,9.73300174961926,consumption,consumption,national,national,S & SE Asia,14943644.0,2961575629.0,0.005045842440649015,0.04438981335550802,21580712.0,5016756072.0,0.004301726392568365,0.04186871050525124
Sweden,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1981,6.49927143399144,2018,10.76672218026592,income,income,national,national,W. Europe,8311761.0,2961575629.0,0.002806533427210344,0.018240422532010282,10162300.0,5016756072.0,0.0020256715403642613,0.021809842703573324
Switzerland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1982,9.2344300654848,2018,11.24961592291902,income,income,national,national,W. Europe,6319116.0,2961575629.0,0.002133700702464823,0.019703509917587198,8514431.0,5016756072.0,0.0016971985238671576,0.019092831538450632
Taiwan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1981,6.99305089244876,2016,8.49881526215551,income,income,national,national,East Asia,18100280.0,2961575629.0,0.006111706154913122,0.04273947218099979,23726186.0,5016756072.0,0.004729388006808396,0.04019419497291842
Thailand,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1981,18.1948388671875,2018,11.33710669394142,consumption,consumption,national,national,S & SE Asia,45737756.0,2961575629.0,0.015443723790853764,0.28099606588393433,71127808.0,5016756072.0,0.014178047921641106,0.16073804199945962
Tunisia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1985,17.047607421875,2015,10.500293765480489,consumption,consumption,national,national,MENA,6578159.0,2961575629.0,0.0022211686696723557,0.03786561149834267,11933040.0,5016756072.0,0.002378636678510607,0.024976383885708144
United Kingdom,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1979,7.24764615975849,2017,13.991111087755389,income,income,national,national,W. Europe,56326328.0,2961575629.0,0.019019040894464358,0.13784327870105428,66432996.0,5016756072.0,0.013242221676031292,0.18527339451803615
United States,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1979,15.24766921207594,2018,18.24861129568442,income,income,national,national,W. Offshoots,223140016.0,2961575629.0,0.07534503384448266,1.1488361528333377,332140032.0,5016756072.0,0.0662061354455266,1.2081700311348493
Uruguay,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1981,19.6428972594218,2018,16.91338008603973,income,income,urban,national,LAC,2953754.0,2961575629.0,0.0009973589636126763,0.019591019653007205,3427044.0,5016756072.0,0.0006831195200275625,0.011553860086419194
Afghanistan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,19.0,2018,17.0,,,,,S & SE Asia,12486640.0,4417105893.0,0.002826882647252849,0.053710770297804133,36686788.0,7645165787.0,0.004798690966569094,0.0815777464316746
Albania,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,24.0,2018,25.0,,,,,EE & CA,2941650.0,4417105893.0,0.0006659677334568261,0.01598322560296383,2877019.0,7645165787.0,0.0003763187195877614,0.009407967989694035
Algeria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,22.0,2018,18.0,,,,,MENA,18739378.0,4417105893.0,0.0042424561361993135,0.0933340349963849,41927008.0,7645165787.0,0.0054841201836713024,0.09871416330608344
Angola,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,28.0,2018,28.0,,,,,SS Africa,8330053.0,4417105893.0,0.0018858621916221286,0.0528041413654196,31273538.0,7645165787.0,0.0040906291467450165,0.11453761610886046
Argentina,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,31.0,2018,23.0,,,,,LAC,28024808.0,4417105893.0,0.006344608591886434,0.19668286634847945,44413592.0,7645165787.0,0.005809369376334756,0.13361549565569938
Armenia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,22.0,2018,18.0,,,,,EE & CA,3135123.0,4417105893.0,0.0007097685851200398,0.015614908872640876,2836563.0,7645165787.0,0.0003710270096200335,0.006678486173160603
Australia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,29.0,2018,28.0,,,,,W. Offshoots,14706329.0,4417105893.0,0.003329403767137624,0.0965527092469911,24979228.0,7645165787.0,0.003267323259683289,0.0914850512711321
Austria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,17.0,,,,,W. Europe,7547564.0,4417105893.0,0.0017087124879575533,0.03075682478323596,8840518.0,7645165787.0,0.0011563539949692918,0.019658017914477962
Azerbaijan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,22.0,2018,16.0,,,,,EE & CA,6383063.0,4417105893.0,0.0014450781019571088,0.03179171824305639,10152524.0,7645165787.0,0.0013279664931875727,0.021247463891001163
Bahamas,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,223761.0,4417105893.0,5.065783013140002e-05,0.001519735000564144,401911.0,7645165787.0,5.257060621019074e-05,0.0015245475800955315
Bahrain,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,23.0,,,,,MENA,362600.0,4417105893.0,8.208994956961065e-05,0.001888068840101045,1487346.0,7645165787.0,0.00019454725266116718,0.004474586811206845
Bangladesh,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,18.0,,,,,S & SE Asia,83929768.0,4417105893.0,0.019001076730582243,0.34201938115048036,163683952.0,7645165787.0,0.02141012458857748,0.3853822425943947
Belarus,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,16.0,2018,16.0,,,,,EE & CA,9817256.0,4417105893.0,0.0022225539160285646,0.03556086265645703,9695573.0,7645165787.0,0.0012681965663173132,0.02029114506107701
Belgium,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,16.0,2018,18.0,,,,,W. Europe,9828989.0,4417105893.0,0.0022252101801716983,0.035603362882747173,11448598.0,7645165787.0,0.0014974950601421143,0.02695491108255806
Belize,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,145147.0,4417105893.0,3.286020383392244e-05,0.0009858061776935381,382076.0,7645165787.0,4.997615625938289e-05,0.001449308531522104
Benin,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,20.0,,,,,SS Africa,3833947.0,4417105893.0,0.0008679771535646995,0.01735954307129399,11940688.0,7645165787.0,0.0015618612248153201,0.031237224496306403
Bhutan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,21.0,,,,,S & SE Asia,415266.0,4417105893.0,9.401314119683932e-05,0.0021623022475273043,762104.0,7645165787.0,9.968443081978649e-05,0.002093373047215516
Bolivia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,5736092.0,4417105893.0,0.0012986086679719997,0.03895826251605946,11606906.0,7645165787.0,0.0015182020015493485,0.044027858044931104
Bosnia and Herzegovina,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,16.0,2018,24.0,,,,,EE & CA,4199816.0,4417105893.0,0.0009508071804788855,0.015212914887662169,3400132.0,7645165787.0,0.000444742742633738,0.010673825823209712
Botswana,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,33.0,2018,27.000001907348636,,,,,SS Africa,938582.0,4417105893.0,0.0002124880006810378,0.007012104022474247,2451411.0,7645165787.0,0.00032064850760573835,0.00865751031694343
Brazil,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,25.0,2018,28.0,,,,,LAC,122288384.0,4417105893.0,0.02768518277856917,0.6921295694642292,210166592.0,7645165787.0,0.027490128776196283,0.769723605733496
Brunei,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,17.0,2018,18.0,,,,,S & SE Asia,187931.0,4417105893.0,4.254618398391202e-05,0.0007232851277265043,434283.0,7645165787.0,5.680491595597102e-05,0.0010224884872074784
Bulgaria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,17.0,2018,19.0,,,,,EE & CA,8980602.0,4417105893.0,0.0020331416582590857,0.03456340819040446,7117424.0,7645165787.0,0.0009309705241582356,0.01768843995900648
Burkina Faso,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,21.0,2018,22.0,,,,,SS Africa,6932969.0,4417105893.0,0.0015695727401480253,0.032961027543108534,20392730.0,7645165787.0,0.002667401933215919,0.058682842530750214
Burundi,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,20.0,,,,,SS Africa,4312846.0,4417105893.0,0.0009763963338154909,0.019527926676309818,11493476.0,7645165787.0,0.0015033651748329313,0.030067303496658628
Cambodia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,25.0,,,,,S & SE Asia,6198963.0,4417105893.0,0.0014033992279478278,0.04210197951520644,16025242.0,7645165787.0,0.0020961274675363687,0.052403186688409216
Cameroon,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,19.0,2018,27.000001907348636,,,,,SS Africa,8519894.0,4417105893.0,0.0019288407854341652,0.03664797492324914,25076752.0,7645165787.0,0.003280079555977849,0.08856215426765719
Canada,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,18.0,,,,,W. Offshoots,24511512.0,4417105893.0,0.0055492244455457975,0.09988604001982436,37035260.0,7645165787.0,0.004844271665498155,0.08719688997896678
Cape Verde,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,26.0,2018,24.0,,,,,SS Africa,317249.0,4417105893.0,7.18228196663249e-05,0.0018673933113244475,571209.0,7645165787.0,7.471505732044369e-05,0.0017931613756906484
Central African Republic,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,31.0,2018,27.000001907348636,,,,,SS Africa,2415284.0,4417105893.0,0.0005468023766031095,0.016950873674696394,5094795.0,7645165787.0,0.0006664073928472939,0.017993000877948168
Chad,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,22.0,2018,21.0,,,,,SS Africa,4408239.0,4417105893.0,0.0009979926012156394,0.021955837226744067,15604213.0,7645165787.0,0.002041056196130335,0.042862180118737034
Chile,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,28.0,2018,30.000001907348636,,,,,LAC,11469825.0,4417105893.0,0.0025966832758473786,0.0727071317237266,18701452.0,7645165787.0,0.0024461800464550213,0.07338540605936882
China,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,15.000000953674316,2018,30.000001907348636,,,,,East Asia,982372480.0,4417105893.0,0.22240184043511677,3.3360278186256744,1417069440.0,7645165787.0,0.18535496540959445,5.560649315824374
Colombia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,32.0,2018,29.0,,,,,LAC,26176206.0,4417105893.0,0.005926098815399171,0.18963516209277348,49276968.0,7645165787.0,0.0064455067912054425,0.18691969694495783
Comoros,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,24.0,2018,26.0,,,,,SS Africa,328336.0,4417105893.0,7.433283420266873e-05,0.0017839880208640494,776322.0,7645165787.0,0.0001015441681225637,0.002640148371186656
Congo,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,24.0,2018,27.000001907348636,,,,,SS Africa,1829262.0,4417105893.0,0.0004141313439867764,0.009939152255682633,5441061.0,7645165787.0,0.0007116995434228639,0.01921588902987648
Costa Rica,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,32.0,,,,,LAC,2414306.0,4417105893.0,0.0005465809646597032,0.016397429982311553,5040738.0,7645165787.0,0.0006593366501706708,0.021098772805461467
Cote d'Ivoire,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,24.0,,,,,SS Africa,8303818.0,4417105893.0,0.001879922782281371,0.03759845564562742,25493990.0,7645165787.0,0.0033346549584772267,0.08003171900345343
Croatia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,17.0,2018,22.0,,,,,EE & CA,4680144.0,4417105893.0,0.0010595498757267397,0.018012347887354577,4160488.0,7645165787.0,0.0005441985322377941,0.01197236770923147
Cuba,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,29.0,2018,25.0,,,,,LAC,9809115.0,4417105893.0,0.002220710854033401,0.06440061476696864,11328243.0,7645165787.0,0.0014817524322707012,0.03704381080676753
Cyprus,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,18.0,,,,,EE & CA,679336.0,4417105893.0,0.00015379662984230837,0.0030759325968461675,1218834.0,7645165787.0,0.00015942545053405262,0.0028696581096129474
Czechia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,17.0,2018,17.0,,,,,EE & CA,10270060.0,4417105893.0,0.002325065381899822,0.03952611149229697,10534598.0,7645165787.0,0.001377942387843734,0.023425020593343476
Democratic Republic of Congo,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,24.0,,,,,SS Africa,26708692.0,4417105893.0,0.0060466496948435285,0.13907294298140116,87087352.0,7645165787.0,0.011391165924496387,0.27338798218791327
Denmark,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,18.0,,,,,W. Europe,5125397.0,4417105893.0,0.0011603518512251342,0.020886333322052416,5766689.0,7645165787.0,0.0007542922103541298,0.013577259786374337
Djibouti,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,23.0,,,,,SS Africa,324130.0,4417105893.0,7.338062701047408e-05,0.0016877544212409038,1057204.0,7645165787.0,0.0001382839861756421,0.0031805316820397683
Dominican Republic,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,29.0,2018,26.0,,,,,LAC,5755808.0,4417105893.0,0.0013030722240826296,0.03778909449839626,10765532.0,7645165787.0,0.0014081489270390886,0.03661187210301631
East Timor,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,18.0,,,,,,,4417105893.0,,,,7645165787.0,,
Ecuador,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,31.0,2018,29.0,,,,,LAC,8135850.0,4417105893.0,0.001841896073375391,0.05709877827463712,17015672.0,7645165787.0,0.002225677306950466,0.06454464190156352
Egypt,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,17.0,,,,,MENA,43748552.0,4417105893.0,0.00990434756597763,0.19808695131955262,103740768.0,7645165787.0,0.013569459563114115,0.23068081257293996
El Salvador,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,35.0,2018,34.0,,,,,LAC,4509000.0,4417105893.0,0.00102080414398614,0.0357281450395149,6276340.0,7645165787.0,0.0008209553821151164,0.027912482991913956
Equatorial Guinea,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,24.0,2018,25.0,,,,,SS Africa,282517.0,4417105893.0,6.395975257186346e-05,0.001535034061724723,1502102.0,7645165787.0,0.0001964773612305708,0.004911934030764269
Eritrea,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,19.0,2018,20.0,,,,,SS Africa,1657983.0,4417105893.0,0.00037535504924785375,0.007131745935709221,3445380.0,7645165787.0,0.00045066125392056197,0.009013225078411239
Estonia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,19.0,,,,,EE & CA,1476989.0,4417105893.0,0.0003343793505925804,0.007690725063629349,1322146.0,7645165787.0,0.00017293882655209449,0.0032858377044897953
Eswatini,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,28.0,2018,26.0,,,,,SS Africa,598568.0,4417105893.0,0.0001355113539271448,0.0037943179099600545,1160430.0,7645165787.0,0.00015178611325515262,0.003946438944633968
Ethiopia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,20.0,,,,,SS Africa,34945472.0,4417105893.0,0.007911395571335468,0.14240512028403843,111129440.0,7645165787.0,0.014535909762606696,0.29071819525213394
Finland,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,17.0,,,,,W. Europe,4779423.0,4417105893.0,0.0010820259046934286,0.019476466284481714,5515465.0,7645165787.0,0.0007214317064750397,0.012264339010075676
France,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,19.0,2018,17.0,,,,,W. Europe,53713836.0,4417105893.0,0.012160413922863588,0.23104786453440818,64277812.0,7645165787.0,0.00840764135021105,0.14292990295358785
Gabon,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,22.0,2018,24.0,,,,,SS Africa,749079.0,4417105893.0,0.00016958592756109866,0.0037308904063441707,2192013.0,7645165787.0,0.000286718831359726,0.006881251952633424
Gambia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,25.0,2018,19.0,,,,,SS Africa,718597.0,4417105893.0,0.00016268502893235936,0.004067125723308984,2444916.0,7645165787.0,0.00031979895114339917,0.006076180071724584
Georgia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,20.0,,,,,EE & CA,5145847.0,4417105893.0,0.0011649815794896091,0.02679457632826101,3772323.0,7645165787.0,0.0004934259249700689,0.009868518499401378
Germany,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,21.0,,,,,W. Europe,77786696.0,4417105893.0,0.017610330810332694,0.3169859545859885,82896696.0,7645165787.0,0.010843021369263081,0.22770344875452472
Ghana,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,23.0,2018,26.0,,,,,SS Africa,11865256.0,4417105893.0,0.0026862059202165476,0.061782736164980596,30870648.0,7645165787.0,0.004037930485757823,0.1049861926297034
Greece,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,21.0,2018,20.0,,,,,W. Europe,9307159.0,4417105893.0,0.002107071740061632,0.04424850654129427,10633275.0,7645165787.0,0.00139084949839558,0.0278169899679116
Guatemala,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,6987769.0,4417105893.0,0.0015819790535413366,0.04745937462362569,16850176.0,7645165787.0,0.0022040301635645877,0.06391687474337304
Guinea,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,19.0,,,,,SS Africa,4972611.0,4417105893.0,0.001125762234471294,0.03377286918135988,12554871.0,7645165787.0,0.001642197350559561,0.031201749660631658
Guinea-Bissau,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,31.0,2018,20.0,,,,,SS Africa,831469.0,4417105893.0,0.00018823841224129784,0.005835390779480233,1924954.0,7645165787.0,0.0002517870839731471,0.0050357416794629415
Guyana,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,778187.0,4417105893.0,0.0001761757627846845,0.0052852732195691355,785518.0,7645165787.0,0.00010274701973575396,0.002979663572336865
Haiti,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,5646680.0,4417105893.0,0.0012783664545938473,0.03835099607610593,11012427.0,7645165787.0,0.001440443190744897,0.04177285253160201
Honduras,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,30.000001907348636,2018,29.0,,,,,LAC,3777994.0,4417105893.0,0.0008553098095264523,0.02565929591716757,9792854.0,7645165787.0,0.001280921077820441,0.03714671125679279
Hong Kong,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,15.000000953674316,2018,22.0,,,,,East Asia,4978551.0,4417105893.0,0.0011271070063975032,0.016906606170855553,7481563.0,7645165787.0,0.0009786004919241655,0.02152921082233164
Hungary,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,14.0,2018,19.0,,,,,EE & CA,10698682.0,4417105893.0,0.002422102222397411,0.03390943111356375,9776361.0,7645165787.0,0.0012787637668530262,0.0242965115702075
Iceland,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,19.0,2018,16.0,,,,,W. Europe,228276.0,4417105893.0,5.167999263086718e-05,0.0009819198599864765,352951.0,7645165787.0,4.616655934396678e-05,0.0007386649495034685
India,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,17.0,2018,17.0,,,,,S & SE Asia,696828352.0,4417105893.0,0.15775676854482873,2.6818650652620883,1369003264.0,7645165787.0,0.17906783216236877,3.044153146760269
Indonesia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,20.0,2018,25.0,,,,,S & SE Asia,148177104.0,4417105893.0,0.03354619689666562,0.6709239379333123,267066848.0,7645165787.0,0.03493277391762074,0.8733193479405185
Iran,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,18.0,,,,,MENA,38520668.0,4417105893.0,0.008720793418388623,0.1569742815309952,85617560.0,7645165787.0,0.011198914763311725,0.20158046573961105
Iraq,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,21.0,2018,21.0,,,,,MENA,13653368.0,4417105893.0,0.003091021209529332,0.06491144540011597,40590700.0,7645165787.0,0.005309328944706638,0.11149590783883939
Ireland,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1980,18.0,2018,18.0,,,,,W. Europe,3391393.0,4417105893.0,0.0007677862116401836,0.013820151809523305,4834506.0,7645165787.0,0.0006323611723660323,0.011382501102588581
