country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_2018
Taiwan,gini_wid_pretaxNational_perAdult,gini,1993,0.511532187461853,2017,0.6085888147354126,,,,,East Asia,21125720,23726186
Tanzania,gini_wid_pretaxNational_perAdult,gini,1991,0.545705258846283,2017,0.6125268340110779,,,,,SS Africa,28469018,58090444
Thailand,gini_wid_pretaxNational_perAdult,gini,1993,0.6767962574958801,2018,0.6003707647323608,,,,,S & SE Asia,57776080,71127808
Tunisia,gini_wid_pretaxNational_perAdult,gini,1995,0.6068694591522217,2015,0.5275900363922119,,,,,MENA,8977175,11933040
Turkey,gini_wid_pretaxNational_perAdult,gini,1993,0.6425544023513794,2018,0.613675057888031,,,,,MENA,57296008,82809304
Uganda,gini_wid_pretaxNational_perAdult,gini,1996,0.5924559235572815,2016,0.6238785982131958,,,,,SS Africa,19462960,41515400
Ukraine,gini_wid_pretaxNational_perAdult,gini,1993,0.5091399550437927,2018,0.42638030648231506,,,,,EE & CA,51778420,44446952
United Arab Emirates,gini_wid_pretaxNational_perAdult,gini,1998,0.6568020582199097,2018,0.5944057703018188,,,,,MENA,2223289,9140172
United Kingdom,gini_wid_pretaxNational_perAdult,gini,1993,0.4726604223251343,2017,0.4679954946041107,,,,,W. Eur and Offshoots,57647464,66432996
United States,gini_wid_pretaxNational_perAdult,gini,1993,0.5210259556770325,2018,0.5840612053871155,,,,,W. Eur and Offshoots,258779760,332140032
Vietnam,gini_wid_pretaxNational_perAdult,gini,1992,0.5788934230804443,2018,0.5615844130516052,,,,,S & SE Asia,71176408,94914328
Yemen,gini_wid_pretaxNational_perAdult,gini,1998,0.6624228954315186,2014,0.6825708746910095,,,,,MENA,14988045,30790514
Zambia,gini_wid_pretaxNational_perAdult,gini,1993,0.6800393462181091,2015,0.7222169637680054,,,,,SS Africa,8270921,17835898
Zimbabwe,gini_wid_pretaxNational_perAdult,gini,1991,0.6244434118270874,2019,0.6851537823677063,,,,,SS Africa,10794921,15052191
Albania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,7.548122882843018,2018,11.773785591125488,consumption,consumption,national,national,EE & CA,3300715,2877019
Argentina,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.099565505981445,2018,20.074556350708008,income,income,urban,urban,LAC,34027240,44413592
Australia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.231302261352539,2018,11.742362022399902,income,income,national,national,W. Eur and Offshoots,17631514,24979228
Austria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,9.240191459655762,2018,10.241608619689941,income,income,national,national,W. Eur and Offshoots,7905280,8840518
Bangladesh,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,5.531545162200928,2016,6.145714282989502,consumption,consumption,national,national,S & SE Asia,113418760,163683952
Belarus,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,10.72049331665039,2018,5.20234489440918,consumption,consumption,national,national,EE & CA,10480485,9695573
Belgium,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.98615837097168,2018,9.6382417678833,income,income,national,national,W. Eur and Offshoots,10043738,11448598
Bolivia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,26.402790069580078,2018,20.053030014038086,income,income,national,national,LAC,7544494,11606906
Botswana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,23.467222213745117,2015,19.667179107666016,consumption,consumption,national,national,SS Africa,1462267,2451411
Brazil,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.130828857421875,2018,23.561569213867188,income,income,national,national,LAC,158440864,210166592
Bulgaria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,10.29104995727539,2018,14.126480102539062,income,income,national,national,EE & CA,8611541,7117424
Burkina Faso,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,11.325153350830078,2018,11.266308784484863,consumption,consumption,national,national,SS Africa,9840080,20392730
Burundi,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.798081398010254,2020,11.709084510803223,consumption,consumption,national,national,SS Africa,5555227,11493476
Cameroon,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,11.10488224029541,2021,18.732696533203125,consumption,consumption,national,national,SS Africa,12486776,25076752
Canada,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,12.7476167678833,2018,12.249933242797852,income,income,national,national,W. Eur and Offshoots,28668168,37035260
Central African Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,29.463581085205078,2021,15.137664794921875,consumption,consumption,national,national,SS Africa,3089148,5094795
Chile,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,18.775901794433594,2017,13.945563316345215,income,income,national,national,LAC,13998387,18701452
China,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.823172569274902,2018,14.673508644104004,consumption,consumption,national,national,East Asia,1195855616,1417069440
Colombia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,19.71613311767578,2018,20.434356689453125,income,income,national,national,LAC,34614732,49276968
Costa Rica,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.124832153320312,2018,19.297147750854492,income,income,national,national,LAC,3405376,5040738
Cote d'Ivoire,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,15.944889068603516,2018,11.879744529724121,consumption,consumption,national,national,SS Africa,13316449,25493990
Czechia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,2.109189510345459,2018,4.926529884338379,income,income,national,national,EE & CA,10318915,10534598
Denmark,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.246353626251221,2018,6.590801239013672,income,income,national,national,W. Eur and Offshoots,5193776,5766689
Dominican Republic,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,18.951522827148438,2018,14.193037033081055,income,income,national,national,LAC,7576083,10765532
Ecuador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,21.168930053710938,2018,19.256593704223633,income,income,national,national,LAC,11132833,17015672
Egypt,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,3.4394898414611816,2019,5.065284729003906,consumption,consumption,national,national,MENA,61382204,103740768
El Salvador,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,24.236591339111328,2018,15.301863670349121,income,income,national,national,LAC,5630994,6276340
Estonia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.605913162231445,2018,9.886338233947754,income,income,national,national,EE & CA,1504446,1322146
Eswatini,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,25.297910690307617,2016,19.754220962524414,consumption,consumption,national,national,SS Africa,953454,1160430
Ethiopia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,10.20883560180664,2015,12.365949630737305,consumption,consumption,national,national,SS Africa,53791672,111129440
Finland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,3.971853494644165,2018,6.78688383102417,income,income,national,national,W. Eur and Offshoots,5066609,5515465
France,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,10.99598503112793,2018,10.034907341003418,income,income,national,national,W. Eur and Offshoots,57053728,64277812
Gambia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,19.366634368896484,2020,12.744741439819336,consumption,consumption,national,national,SS Africa,1168317,2444916
Georgia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,16.817665100097656,2018,14.609697341918945,consumption,consumption,national,national,EE & CA,5127512,3772323
Germany,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,6.733357906341553,2018,10.246275901794434,income,income,national,national,W. Eur and Offshoots,80573496,82896696
Ghana,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,13.203298568725586,2016,20.63926887512207,consumption,consumption,national,national,SS Africa,16643639,30870648
Greece,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,16.241979598999023,2018,13.798931121826172,income,income,national,national,W. Eur and Offshoots,10563442,10633275
Guatemala,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1989,27.734004974365234,2014,19.584815979003906,income,income,national,national,LAC,9831871,16850176
Guinea,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.935958862304688,2018,9.644024848937988,consumption,consumption,national,national,SS Africa,7046101,12554871
Guinea-Bissau,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.630836486816406,2018,9.083398818969727,consumption,consumption,national,national,SS Africa,1056767,1924954
Honduras,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.926952362060547,2018,24.50059700012207,income,income,national,national,LAC,5496843,9792854
Hungary,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,4.476880073547363,2018,10.9314603805542,income,income,national,national,EE & CA,10357423,9776361
India,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.227270126342773,2018,6.75021505355835,consumption,consumption,national,national,S & SE Asia,926351296,1369003264
Indonesia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.145744800567627,2018,12.357150077819824,consumption,consumption,national,national,S & SE Asia,191737280,267066848
Iran,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,17.731063842773438,2018,12.37378978729248,consumption,consumption,national,national,MENA,59755432,85617560
Ireland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,12.464524269104004,2018,7.108510971069336,income,income,national,national,W. Eur and Offshoots,3545700,4834506
Israel,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.74968433380127,2018,20.49445152282715,income,income,national,national,MENA,5213005,8456487
Italy,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,16.21531867980957,2018,15.232851028442383,income,income,national,national,W. Eur and Offshoots,56869456,59877432
Jamaica,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.264960289001465,2018,12.024298667907715,consumption,consumption,national,national,LAC,2459064,2811842
Kazakhstan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,12.827703475952148,2018,3.7699687480926514,consumption,consumption,national,national,EE & CA,16979700,18538100
Kenya,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,21.66094207763672,2020,10.338189125061035,consumption,consumption,national,national,SS Africa,25391832,49953300
Laos,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.848923683166504,2018,10.339693069458008,consumption,consumption,national,national,S & SE Asia,4685293,7105008
Latvia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.794975757598877,2018,11.86984920501709,income,income,national,national,EE & CA,2638889,1935632
Lesotho,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,31.073266983032227,2017,21.037128448486328,consumption,consumption,national,national,SS Africa,1885486,2198030
Lithuania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,9.584152221679688,2018,13.245399475097656,income,income,national,national,EE & CA,3788532,2876128
Luxembourg,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.470804691314697,2018,14.313420295715332,income,income,national,national,W. Eur and Offshoots,396705,607920
Malawi,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,10.102392196655273,2019,11.358131408691406,consumption,consumption,national,national,SS Africa,10257232,18367886
Malaysia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,20.35755729675293,2018,17.02021598815918,income,income,national,national,S & SE Asia,19050074,32399270
Mali,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,15.96393871307373,2018,9.036429405212402,consumption,consumption,national,national,SS Africa,9506515,19934304
Mauritania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.11850643157959,2019,10.576372146606445,consumption,consumption,national,national,SS Africa,2237070,4270717
Mexico,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,19.27233123779297,2018,16.032737731933594,income,income,national,national,LAC,86648440,124013864
Moldova,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,13.245199203491211,2018,3.8609225749969482,consumption,consumption,national,national,EE & CA,4493699,3141839
Mongolia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,13.850005149841309,2018,9.859270095825195,consumption,consumption,national,national,East Asia,2270313,3163994
Morocco,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,13.605652809143066,2013,11.682022094726562,consumption,consumption,national,national,MENA,25806782,35927516
Mozambique,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,18.231172561645508,2019,17.595001220703125,consumption,consumption,national,national,SS Africa,14206253,29423882
Namibia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,28.489360809326172,2015,24.083106994628906,income,consumption,national,national,SS Africa,1509848,2405682
Netherlands,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,8.723788261413574,2018,8.0935697555542,income,income,national,national,W. Eur and Offshoots,15251088,17286042
Nicaragua,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.99404525756836,2014,18.28445816040039,income,income,national,national,LAC,4526690,6572234
Niger,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.944536209106445,2018,8.118827819824219,consumption,consumption,national,national,SS Africa,9193081,22577060
Nigeria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,22.81732940673828,2018,13.318072319030762,consumption,consumption,national,national,SS Africa,102775472,198387616
Norway,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,4.745403289794922,2018,8.042963981628418,income,income,national,national,W. Eur and Offshoots,4312138,5312321
Pakistan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1990,9.081772804260254,2018,3.5513665676116943,consumption,consumption,national,national,S & SE Asia,125546624,219731488
Panama,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,28.626049041748047,2018,22.315235137939453,income,income,national,national,LAC,2607502,4165258
Paraguay,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,26.20835304260254,2018,18.290176391601562,income,income,national,national,LAC,4386206,6443337
Peru,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1997,25.347148895263672,2018,19.281356811523438,income,income,national,national,LAC,23513888,32203946
Philippines,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.035593032836914,2018,11.214404106140137,consumption,consumption,national,national,S & SE Asia,66083324,108568832
Poland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.48569393157959,2018,9.528853416442871,income,income,national,national,EE & CA,38319300,38521464
Romania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,8.235893249511719,2018,18.117061614990234,income,income,national,national,EE & CA,22721662,19606778
Russia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,20.518152236938477,2018,10.784610748291016,consumption,consumption,national,national,EE & CA,148897280,145652288
Saint Lucia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,19.488525390625,2015,22.88982582092285,income,income,national,national,LAC,148610,177894
Senegal,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,12.214590072631836,2018,10.509198188781738,consumption,consumption,national,national,SS Africa,8196551,15574910
Slovakia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,2.9949281215667725,2018,9.333104133605957,income,income,national,national,EE & CA,5321863,5446746
Slovenia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,5.4532470703125,2018,5.302700519561768,income,income,national,national,EE & CA,1991685,2105931
South Africa,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.55459213256836,2014,23.601490020751953,consumption,consumption,national,national,SS Africa,42525444,57339632
Spain,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,14.240307807922363,2018,15.714095115661621,income,income,national,national,W. Eur and Offshoots,39420540,46792044
Sri Lanka,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,6.866433620452881,2019,9.497572898864746,consumption,consumption,national,national,S & SE Asia,17825610,21580712
Sweden,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,6.246950626373291,2018,10.766722679138184,income,income,national,national,W. Eur and Offshoots,8683403,10162300
Switzerland,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,9.994873046875,2018,11.249615669250488,income,income,national,national,W. Eur and Offshoots,6936123,8514431
Syria,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1996,8.715239524841309,2022,8.017578125,consumption,consumption,national,national,MENA,13537067,19333464
Tanzania,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1991,12.023580551147461,2018,9.904215812683105,consumption,consumption,national,national,SS Africa,28469018,58090444
Thailand,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.716767311096191,2018,11.317448616027832,consumption,consumption,national,national,S & SE Asia,57776080,71127808
Tunisia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1995,17.6822452545166,2021,10.819109916687012,consumption,consumption,national,national,MENA,8977175,11933040
Turkey,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1994,16.77910614013672,2016,15.941555976867676,consumption,consumption,national,national,MENA,57296008,82809304
Uganda,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,13.870777130126953,2019,13.414616584777832,consumption,consumption,national,national,SS Africa,19462960,41515400
Ukraine,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,7.784064769744873,2018,5.024774551391602,consumption,consumption,national,national,EE & CA,51778420,44446952
United Kingdom,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,13.73289680480957,2018,12.24964427947998,income,income,national,national,W. Eur and Offshoots,57647464,66432996
United States,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,18.996639251708984,2018,18.248611450195312,income,income,national,national,W. Eur and Offshoots,258779760,332140032
Uruguay,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,17.759422302246094,2018,16.908246994018555,income,income,urban,national,LAC,3171749,3427044
Uzbekistan,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,21.114992141723633,2022,13.408809661865234,consumption,consumption,national,national,EE & CA,22085922,32449578
Vietnam,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1992,7.856873512268066,2018,13.966886520385742,consumption,consumption,national,national,S & SE Asia,71176408,94914328
Yemen,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1998,12.75627326965332,2014,10.720406532287598,consumption,consumption,national,national,MENA,14988045,30790514
Zambia,headcountRatio50Median_pip_disposable_perCapita,headcountRatio50Median,1993,25.757461547851562,2015,24.430953979492188,consumption,consumption,national,national,SS Africa,8270921,17835898
Afghanistan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,17.0,,,,,S & SE Asia,14003764,36686788
Albania,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,25.0,,,,,EE & CA,3300715,2877019
Algeria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,18.0,,,,,MENA,27354326,41927008
Angola,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,28.0,,,,,SS Africa,13038277,31273538
Argentina,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,31.0,2018,23.0,,,,,LAC,34027240,44413592
Armenia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2018,18.0,,,,,EE & CA,3457344,2836563
Australia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,28.0,,,,,W. Eur and Offshoots,17631514,24979228
Austria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,17.0,,,,,W. Eur and Offshoots,7905280,8840518
Azerbaijan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2018,16.0,,,,,EE & CA,7740112,10152524
Bahamas,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,30.000001907348633,2018,29.0,,,,,LAC,288172,401911
Bahrain,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,23.0,,,,,MENA,573762,1487346
Bangladesh,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,18.0,,,,,S & SE Asia,113418760,163683952
Belarus,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,15.000000953674316,2018,16.0,,,,,EE & CA,10480485,9695573
Belgium,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,18.0,,,,,W. Eur and Offshoots,10043738,11448598
Belize,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,30.000001907348633,2018,29.0,,,,,LAC,194192,382076
Benin,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,20.0,2018,20.0,,,,,SS Africa,5706188,11940688
Bhutan,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,21.0,,,,,S & SE Asia,520840,762104
Bolivia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,30.000001907348633,2018,29.0,,,,,LAC,7544494,11606906
Bosnia and Herzegovina,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,24.0,,,,,EE & CA,3942985,3400132
Botswana,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,27.000001907348633,,,,,SS Africa,1462267,2451411
Brazil,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,25.0,2018,28.0,,,,,LAC,158440864,210166592
Brunei,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,18.0,,,,,S & SE Asia,284723,434283
Bulgaria,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,19.0,,,,,EE & CA,8611541,7117424
Burkina Faso,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,21.0,2018,22.0,,,,,SS Africa,9840080,20392730
Burundi,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,20.0,2018,20.0,,,,,SS Africa,5555227,11493476
Cambodia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,30.000001907348633,2018,25.0,,,,,S & SE Asia,10243554,16025242
Cameroon,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,27.000001907348633,,,,,SS Africa,12486776,25076752
Canada,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,17.0,2018,18.0,,,,,W. Eur and Offshoots,28668168,37035260
Cape Verde,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,26.0,2018,24.0,,,,,SS Africa,391764,571209
Central African Republic,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,31.0,2018,27.000001907348633,,,,,SS Africa,3089148,5094795
Chad,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,22.0,2018,21.0,,,,,SS Africa,6448279,15604213
Chile,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,30.000001907348633,,,,,LAC,13998387,18701452
China,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,30.000001907348633,,,,,East Asia,1195855616,1417069440
Colombia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,32.0,2018,29.0,,,,,LAC,34614732,49276968
Comoros,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,26.0,,,,,SS Africa,463325,776322
Congo,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,27.000001907348633,,,,,SS Africa,2594181,5441061
Costa Rica,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,30.000001907348633,2018,32.0,,,,,LAC,3405376,5040738
Cote d'Ivoire,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,24.0,,,,,SS Africa,13316449,25493990
Croatia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,22.0,,,,,EE & CA,4792409,4160488
Cuba,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,29.0,2018,25.0,,,,,LAC,10840934,11328243
Cyprus,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,21.0,2018,18.0,,,,,EE & CA,825993,1218834
Czechia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2018,17.0,,,,,EE & CA,10318915,10534598
Democratic Republic of Congo,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,24.0,,,,,SS Africa,39580848,87087352
Denmark,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,18.0,2018,18.0,,,,,W. Eur and Offshoots,5193776,5766689
Djibouti,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,23.0,,,,,SS Africa,611239,1057204
Dominican Republic,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,29.0,2018,26.0,,,,,LAC,7576083,10765532
East Timor,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,18.0,,,,,S & SE Asia,795184,1261850
Ecuador,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,31.0,2018,29.0,,,,,LAC,11132833,17015672
Egypt,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,16.0,2018,17.0,,,,,MENA,61382204,103740768
El Salvador,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,35.0,2018,34.0,,,,,LAC,5630994,6276340
Equatorial Guinea,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,24.0,2018,25.0,,,,,SS Africa,520247,1502102
Eritrea,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,20.0,,,,,SS Africa,1981424,3445380
Estonia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,23.0,2018,19.0,,,,,EE & CA,1504446,1322146
Eswatini,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,28.0,2018,26.0,,,,,SS Africa,953454,1160430
Ethiopia,headcountRatio50Median_widExtrapolated_pretaxNational_perAdult,headcountRatio50Median,1993,19.0,2018,20.0,,,,,SS Africa,53791672,111129440
